id,novel,motivation,experiment,relatework,readable,arxiv,Fscore
1858,0,0,0,0,0,-1,0.428571429
1859,-1,0,-1,-1,0,-1,-1
1860,0,0,0,0,0,-1,0.428571429
1861,0,-1,-1,0,0,-1,-0.428571429
1862,0,0,1,0,-1,-1,0.428571429
1863,-1,0,-1,0,-1,1,-0.428571429
1864,1,0,-1,0,0,1,-0.428571429
1865,0,0,-1,0,0,1,-1
1866,0,1,-1,0,0,-1,1
1867,0,0,-1,-1,0,-1,-0.428571429
1868,1,0,-1,0,0,-1,-0.428571429
1869,0,-1,-1,-1,0,-1,-1
1870,0,0,0,0,0,-1,0.428571429
1871,0,0,0,0,0,-1,0.428571429
1872,0,0,-1,0,0,-1,-0.428571429
1873,-1,-1,-1,0,0,-1,-0.428571429
1874,0,0,-1,0,0,-1,1
1875,0,0,0,0,0,-1,-0.428571429
1876,-1,0,-1,-1,-1,-1,-0.428571429
1877,0,0,-1,0,0,-1,-0.428571429
1878,1,0,0,-1,-1,-1,0.428571429
1879,1,0,0,0,0,-1,0.428571429
1880,0,0,-1,0,0,-1,-0.428571429
1881,0,-1,-1,0,-1,-1,-0.428571429
1882,0,0,-1,0,0,-1,-0.428571429
1883,-1,0,-1,0,0,1,0.428571429
1884,0,0,0,0,1,1,1
1885,0,0,-1,0,0,1,-1
1886,0,0,-1,-1,-1,-1,-0.428571429
1887,-1,0,-1,0,0,-1,-0.428571429
1888,1,0,-1,0,-1,-1,-1
1889,0,0,-1,-1,0,-1,-0.428571429
1890,-1,0,-1,0,-1,-1,-0.428571429
1891,0,0,-1,0,-1,-1,-1
1892,0,-1,-1,0,0,-1,-0.428571429
1893,1,0,-1,0,-1,-1,0.428571429
1894,0,0,1,-1,-1,-1,1
1895,0,0,0,0,0,-1,0.428571429
1896,0,-1,0,0,-1,-1,-0.428571429
1897,-1,0,0,0,0,-1,-0.428571429
1898,0,0,-1,0,0,-1,0.428571429
1899,-1,0,-1,0,1,-1,-0.428571429
1900,0,1,-1,0,0,-1,-0.428571429
1901,0,0,-1,0,0,-1,-0.428571429
1902,0,0,-1,-1,-1,-1,0.428571429
1903,0,0,-1,0,-1,-1,-0.428571429
1904,0,0,-1,0,0,-1,-0.428571429
1905,1,0,-1,0,0,-1,-0.428571429
1906,0,0,-1,0,0,-1,-0.428571429
1907,-1,0,0,0,0,-1,-0.428571429
1908,0,0,-1,-1,0,-1,-1
1909,0,0,-1,0,0,-1,0.428571429
1910,-1,0,-1,0,0,-1,-0.428571429
1911,1,0,0,0,0,-1,-0.428571429
1912,0,0,-1,0,0,-1,-0.428571429
1913,0,1,-1,0,-1,-1,0.428571429
1914,0,1,0,0,1,-1,-0.428571429
1915,0,0,-1,0,-1,-1,-1
1916,0,0,-1,0,0,-1,0.428571429
1917,0,0,0,-1,0,-1,-1
1918,0,-1,-1,0,-1,-1,-1
1919,0,0,-1,0,-1,-1,-0.428571429
1920,0,0,-1,0,0,-1,-1
1921,0,0,-1,0,0,-1,-0.428571429
1922,-1,0,0,0,1,-1,-0.428571429
1923,0,0,-1,0,0,-1,0.428571429
1924,0,0,1,0,0,-1,0.428571429
1925,-1,0,-1,0,0,-1,-0.428571429
1926,0,1,-1,0,0,-1,0.428571429
1927,0,1,-1,-1,0,-1,-0.428571429
1928,0,0,1,0,0,-1,-0.428571429
1929,-1,0,-1,-1,1,-1,-0.428571429
1930,0,0,1,0,0,-1,-0.428571429
1931,1,0,-1,0,0,-1,0.428571429
1932,0,-1,-1,0,-1,-1,-1
1933,0,0,-1,0,0,-1,-1
1934,0,0,-1,0,0,-1,0.428571429
1935,0,-1,-1,0,0,-1,-1
1936,0,0,-1,0,0,-1,0.428571429
1937,0,-1,-1,-1,-1,-1,0.428571429
1938,0,0,-1,0,0,-1,0.428571429
1939,-1,0,-1,0,-1,-1,0.428571429
1940,0,0,-1,0,0,-1,1
1941,0,0,0,0,0,1,0.428571429
1942,0,-1,1,0,0,1,0.428571429
1943,0,0,-1,0,-1,1,-0.428571429
1944,0,0,-1,0,0,1,1
1945,0,0,-1,0,0,1,1
1946,0,0,-1,0,0,1,-0.428571429
1947,0,0,-1,-1,0,-1,-0.428571429
1948,-1,0,-1,0,-1,-1,0.428571429
1949,0,1,-1,1,0,-1,1
1950,0,0,-1,-1,-1,-1,-0.428571429
1951,0,0,-1,0,0,-1,-0.428571429
1952,0,0,0,-1,-1,-1,-0.428571429
1953,0,0,0,0,-1,-1,0.428571429
1954,-1,0,-1,-1,0,-1,0.428571429
1955,0,0,1,0,0,-1,0.428571429
1956,1,0,1,0,-1,-1,0.428571429
1957,0,0,-1,0,-1,-1,-1
1958,0,0,-1,0,-1,-1,-1
1959,0,0,-1,0,-1,-1,0.428571429
1960,0,0,-1,0,0,1,-0.428571429
1961,0,0,-1,0,0,1,-0.428571429
1962,0,-1,-1,0,1,1,0.428571429
1963,0,0,-1,-1,0,-1,-0.428571429
1964,0,0,0,0,0,-1,-0.428571429
1965,0,0,-1,0,0,-1,-1
1966,0,1,0,-1,0,-1,0.428571429
1967,0,0,0,-1,-1,-1,1
1968,0,0,0,0,-1,-1,1
1969,0,-1,-1,0,0,1,0.428571429
1970,0,0,1,0,0,1,0.428571429
1971,0,0,-1,0,-1,1,-0.428571429
1972,-1,0,-1,0,0,1,0.428571429
1973,1,0,-1,0,0,1,-0.428571429
1974,0,0,-1,-1,-1,1,-0.428571429
1975,0,0,0,0,0,1,-0.428571429
1976,-1,0,0,0,0,1,0.428571429
1977,-1,0,0,-1,-1,-1,-0.428571429
1978,-1,0,-1,-1,0,-1,0.428571429
1979,0,0,-1,0,-1,-1,-0.428571429
1980,0,0,-1,-1,-1,-1,0.428571429
1981,0,0,-1,0,0,-1,-0.428571429
1982,0,0,1,0,0,-1,1
1983,-1,0,0,0,0,-1,-0.428571429
1984,1,0,-1,-1,-1,-1,0.428571429
1985,-1,0,-1,-1,-1,-1,0.428571429
1986,0,0,-1,0,0,-1,0.428571429
1987,0,0,-1,0,0,-1,0.428571429
1988,0,0,-1,-1,0,-1,-0.428571429
1989,0,0,-1,0,0,-1,-0.428571429
1990,0,0,-1,0,-1,-1,-1
1991,0,0,0,0,-1,-1,1
1992,0,0,-1,0,0,-1,1
1993,0,0,0,0,0,-1,-0.428571429
1994,0,-1,-1,0,0,-1,-0.428571429
1995,0,1,-1,0,0,-1,-0.428571429
1996,0,0,-1,0,-1,-1,1
1997,1,0,-1,0,-1,-1,-0.428571429
1998,0,0,-1,0,0,-1,0.428571429
1999,-1,0,-1,0,-1,-1,1
2000,1,0,-1,0,-1,-1,-0.428571429
2001,1,0,0,0,0,-1,0.428571429
2002,0,0,-1,0,0,-1,-0.428571429
2003,0,0,-1,0,0,-1,-0.428571429
2004,0,1,0,0,0,-1,0.428571429
2005,0,0,0,-1,0,-1,0.428571429
2006,-1,1,1,-1,-1,-1,0.428571429
2007,-1,0,-1,0,-1,-1,0.428571429
2008,-1,-1,-1,0,-1,-1,-0.428571429
2009,1,0,-1,-1,0,-1,-0.428571429
2010,0,0,-1,0,0,-1,-0.428571429
2011,1,1,-1,-1,0,-1,0.428571429
2012,0,0,-1,0,-1,-1,0.428571429
2013,0,0,0,0,1,-1,0.428571429
2014,0,0,-1,0,0,-1,0.428571429
2015,-1,0,0,0,0,-1,-1
2016,0,0,-1,0,-1,-1,-0.428571429
2017,0,0,0,0,0,-1,1
2018,0,1,-1,0,0,-1,0.428571429
2019,0,0,-1,-1,-1,-1,-0.428571429
2020,-1,1,-1,-1,0,-1,1
2021,0,1,-1,0,1,-1,0.428571429
2022,0,0,0,0,0,-1,-0.428571429
2023,0,0,-1,0,0,-1,-0.428571429
2024,0,0,0,0,0,-1,-1
2025,-1,0,-1,0,0,-1,0.428571429
2026,0,0,-1,-1,0,-1,1
2027,0,1,-1,0,-1,-1,1
2028,1,0,-1,-1,0,-1,-0.428571429
2029,0,0,-1,-1,0,-1,0.428571429
2030,0,0,-1,0,0,-1,-0.428571429
2031,1,0,-1,0,0,-1,-0.428571429
2032,-1,0,0,0,0,-1,1
2033,0,1,-1,1,0,-1,-0.428571429
2034,0,0,-1,-1,0,-1,-0.428571429
2035,1,-1,-1,-1,0,-1,-0.428571429
2036,0,0,1,-1,0,-1,-1
2037,-1,0,-1,0,0,-1,-0.428571429
2038,0,-1,-1,0,0,-1,0.428571429
2039,0,0,-1,0,-1,-1,0.428571429
2040,-1,0,0,0,0,-1,-1
2041,0,-1,-1,0,0,-1,-1
2042,0,-1,-1,0,-1,-1,-1
2043,0,1,-1,0,0,-1,1
2044,-1,0,-1,0,-1,-1,0.428571429
2045,0,0,1,0,-1,-1,0.428571429
2046,1,-1,-1,0,-1,1,0.428571429
2047,-1,0,1,0,-1,1,0.428571429
2048,0,0,-1,0,0,-1,-0.428571429
2049,0,0,-1,-1,-1,-1,-0.428571429
2050,0,0,0,-1,0,-1,-1
2051,-1,0,-1,-1,-1,-1,-0.428571429
2052,-1,-1,0,0,-1,-1,-0.428571429
2053,0,0,-1,-1,-1,-1,-1
2054,1,0,-1,0,0,-1,0.428571429
2055,0,0,-1,0,-1,-1,0.428571429
2056,-1,0,-1,0,-1,-1,-0.428571429
2057,0,0,0,0,0,-1,-0.428571429
2058,-1,1,1,0,0,-1,0.428571429
2059,0,-1,-1,-1,-1,-1,-0.428571429
2060,0,0,0,0,0,-1,-0.428571429
2061,0,-1,-1,0,0,-1,-0.428571429
2062,-1,-1,-1,0,-1,-1,-1
2063,0,0,-1,0,0,-1,0.428571429
2064,0,-1,-1,1,0,-1,1
2065,0,0,0,0,0,-1,1
2066,-1,0,-1,0,0,-1,-1
2067,0,0,0,0,0,-1,1
2068,0,0,-1,0,0,-1,-1
2069,0,0,-1,-1,-1,-1,-0.428571429
2070,0,0,-1,0,0,-1,-1
2071,0,0,-1,0,1,-1,1
2072,0,0,-1,0,0,-1,-0.428571429
2073,0,-1,-1,0,0,1,-1
2074,0,0,0,0,0,1,-0.428571429
2075,0,0,-1,0,0,1,0.428571429
2076,0,0,0,0,0,-1,-0.428571429
2077,-1,0,-1,0,0,-1,-0.428571429
2078,-1,0,0,0,0,-1,-0.428571429
2079,0,0,-1,-1,-1,1,-0.428571429
2080,0,1,0,0,0,1,1
2081,0,0,0,0,-1,1,1
2082,0,-1,1,0,-1,-1,-0.428571429
2083,1,0,-1,-1,-1,-1,-0.428571429
2084,0,0,0,0,0,-1,0.428571429
2085,0,0,-1,0,-1,-1,-0.428571429
2086,0,0,-1,0,0,-1,0.428571429
2087,0,0,1,0,0,-1,0.428571429
2088,-1,0,0,0,0,-1,-0.428571429
2089,1,0,-1,-1,-1,-1,0.428571429
2090,0,0,1,0,0,-1,1
2091,-1,0,-1,0,0,-1,0.428571429
2092,0,0,-1,0,-1,-1,0.428571429
2093,0,0,-1,0,-1,1,-0.428571429
2094,0,0,-1,0,0,1,-0.428571429
2095,-1,0,-1,0,0,1,-1
2096,0,0,-1,0,0,-1,-0.428571429
2097,-1,0,-1,-1,0,-1,-0.428571429
2098,0,0,0,-1,-1,-1,0.428571429
2099,0,1,0,0,-1,-1,-0.428571429
2100,0,-1,-1,0,0,-1,0.428571429
2101,-1,0,1,0,-1,-1,-0.428571429
2102,0,-1,-1,0,0,-1,-1
2103,0,0,-1,0,0,-1,-0.428571429
2104,0,1,0,-1,0,-1,0.428571429
2105,0,0,-1,0,0,1,0.428571429
2106,1,1,-1,0,0,1,-0.428571429
2107,0,0,-1,0,0,1,-0.428571429
2108,1,1,-1,0,0,1,-0.428571429
2109,0,0,-1,0,0,1,-0.428571429
2110,0,-1,-1,0,-1,1,-1
2111,0,-1,-1,0,-1,-1,-0.428571429
2112,0,0,-1,0,0,-1,-0.428571429
2113,-1,-1,-1,0,-1,-1,-0.428571429
2114,0,0,0,0,0,-1,1
2115,0,1,0,0,0,-1,0.428571429
2116,0,0,-1,0,0,-1,-0.428571429
2117,0,-1,-1,0,0,-1,0.428571429
2118,0,-1,-1,0,-1,1,-0.428571429
2119,0,0,1,0,-1,1,1
2120,-1,0,0,0,0,1,0.428571429
2121,0,0,0,0,0,-1,-0.428571429
2122,0,0,-1,0,0,-1,0.428571429
2123,0,0,-1,-1,-1,-1,-0.428571429
2124,0,0,0,0,0,-1,-0.428571429
2125,0,0,-1,0,0,-1,1
2126,0,0,1,0,0,-1,-0.428571429
2127,-1,0,-1,0,-1,-1,-0.428571429
2128,-1,0,-1,0,0,-1,-0.428571429
2129,0,-1,-1,0,0,-1,-0.428571429
2130,0,0,0,0,-1,-1,0.428571429
2131,1,0,-1,-1,-1,-1,-0.428571429
2132,0,-1,-1,-1,0,-1,-1
2133,0,0,-1,0,0,-1,0.428571429
2134,0,0,-1,0,0,-1,-0.428571429
2135,-1,0,-1,0,0,-1,0.428571429
2136,0,0,-1,0,-1,-1,1
2137,0,0,0,0,0,-1,0.428571429
2138,-1,-1,0,0,0,-1,-0.428571429
2139,0,0,0,0,0,-1,0.428571429
2140,0,0,0,0,0,-1,-0.428571429
2141,0,0,-1,0,0,1,-0.428571429
2142,0,0,-1,0,0,1,-0.428571429
2143,0,0,-1,0,-1,1,0.428571429
2144,0,0,0,0,0,-1,0.428571429
2145,0,0,0,0,0,-1,1
2146,0,-1,-1,0,0,-1,1
2147,0,0,-1,0,0,-1,0.428571429
2148,0,0,-1,0,0,-1,0.428571429
2149,-1,0,-1,-1,0,-1,-1
2150,-1,-1,-1,0,0,-1,-0.428571429
2151,-1,0,-1,0,0,-1,-0.428571429
2152,0,0,0,0,0,-1,-0.428571429
2153,0,0,-1,0,0,-1,-1
2154,0,0,-1,-1,-1,-1,-0.428571429
2155,0,1,1,0,-1,-1,-0.428571429
2156,0,0,-1,0,-1,-1,-0.428571429
2157,0,0,-1,0,0,-1,-0.428571429
2158,0,0,-1,0,0,-1,0.428571429
2159,0,0,-1,0,0,-1,0.428571429
2160,0,0,-1,0,0,-1,0.428571429
2161,0,0,-1,0,0,-1,1
2162,-1,0,-1,-1,-1,-1,-0.428571429
2163,0,-1,-1,-1,0,-1,-1
2164,0,0,-1,0,-1,-1,-0.428571429
2165,0,1,-1,-1,0,-1,-0.428571429
2166,0,0,-1,-1,-1,-1,-0.428571429
2167,0,0,-1,-1,-1,-1,0.428571429
2168,0,0,-1,0,0,1,0.428571429
2169,0,0,-1,0,0,1,-1
2170,0,0,-1,0,-1,-1,0.428571429
2171,0,0,0,0,-1,-1,-0.428571429
2172,0,0,-1,0,-1,-1,-0.428571429
2173,0,0,-1,0,0,-1,0.428571429
2174,0,0,-1,0,-1,-1,0.428571429
2175,0,-1,-1,0,0,-1,0.428571429
2176,0,-1,-1,0,0,-1,-1
2177,1,0,0,-1,0,-1,0.428571429
2178,0,0,-1,0,0,-1,-0.428571429
2179,0,0,0,0,0,-1,0.428571429
2180,-1,0,0,0,0,-1,-0.428571429
2181,0,-1,-1,0,0,-1,-0.428571429
2182,0,-1,0,0,0,-1,0.428571429
2183,0,0,-1,0,-1,-1,-0.428571429
2184,-1,0,-1,0,-1,-1,-0.428571429
2185,0,0,-1,-1,1,-1,0.428571429
2186,0,0,-1,0,-1,-1,-1
2187,0,0,-1,0,0,-1,-0.428571429
2188,0,0,-1,-1,-1,-1,-0.428571429
2189,-1,0,-1,0,0,-1,-0.428571429
2190,-1,0,-1,0,0,-1,-0.428571429
2191,0,0,-1,0,0,-1,-0.428571429
2192,0,1,-1,0,0,-1,-0.428571429
2193,0,0,-1,0,0,-1,0.428571429
2194,0,0,0,0,-1,-1,-0.428571429
2195,0,0,0,0,0,-1,-0.428571429
2196,0,0,0,0,0,-1,0.428571429
2197,0,0,-1,0,0,-1,0.428571429
2198,-1,0,-1,-1,0,-1,-0.428571429
2199,-1,1,-1,-1,0,-1,0.428571429
2200,0,0,0,0,0,-1,-0.428571429
2201,0,-1,0,0,0,-1,-0.428571429
2202,-1,0,-1,0,-1,-1,-0.428571429
2203,0,-1,-1,0,0,1,1
2204,0,-1,-1,-1,0,1,-0.428571429
2205,-1,0,-1,0,-1,1,1
2206,0,0,0,0,-1,-1,-0.428571429
2207,-1,0,-1,-1,-1,-1,-0.428571429
2208,0,0,-1,0,0,-1,-0.428571429
2209,0,0,0,0,1,-1,1
2210,0,0,-1,0,0,-1,0.428571429
2211,0,0,-1,0,0,-1,1
2212,0,0,0,0,0,-1,0.428571429
2213,-1,0,0,0,0,-1,1
2214,0,0,-1,-1,0,-1,1
2215,0,0,-1,0,0,-1,-0.428571429
2216,0,1,1,0,0,-1,1
2217,0,1,-1,0,-1,-1,-0.428571429
2218,0,0,-1,0,0,-1,-0.428571429
2219,0,0,-1,-1,-1,-1,0.428571429
2220,0,0,0,0,1,-1,-0.428571429
2221,1,0,-1,-1,0,-1,-0.428571429
2222,0,0,-1,-1,0,-1,0.428571429
2223,0,0,-1,0,0,-1,1
2224,0,0,-1,-1,0,-1,1
2225,0,0,0,0,0,-1,-1
2226,-1,-1,-1,0,0,-1,-1
2227,0,0,-1,0,-1,-1,-1
2228,1,0,-1,0,-1,1,-0.428571429
2229,-1,0,-1,0,0,1,-0.428571429
2230,0,-1,-1,0,0,1,-0.428571429
2231,0,0,-1,0,-1,-1,-0.428571429
2232,0,0,1,0,-1,-1,-0.428571429
2233,0,0,-1,-1,-1,-1,-1
2234,0,0,-1,0,-1,-1,0.428571429
2235,0,0,-1,0,-1,-1,-1
2236,0,0,0,0,1,-1,0.428571429
2237,0,-1,-1,0,0,1,-0.428571429
2238,0,0,-1,0,0,1,0.428571429
2239,0,0,-1,0,0,1,-1
2240,0,0,-1,-1,-1,-1,-0.428571429
2241,-1,0,-1,0,0,-1,-0.428571429
2242,0,0,-1,0,-1,-1,-0.428571429
2243,0,-1,-1,0,-1,-1,-0.428571429
2244,0,0,-1,0,0,-1,0.428571429
2245,0,0,-1,0,1,-1,0.428571429
2246,0,0,-1,0,-1,-1,0.428571429
2247,0,0,-1,0,0,-1,-0.428571429
2248,0,0,-1,0,0,-1,-1
2249,0,-1,0,0,0,-1,-0.428571429
2250,-1,0,-1,-1,0,-1,-1
2251,0,0,-1,0,-1,-1,-1
2252,0,1,-1,0,0,1,0.428571429
2253,-1,0,0,0,0,1,0.428571429
2254,1,0,-1,0,-1,1,-0.428571429
2255,0,0,-1,-1,-1,1,-0.428571429
2256,0,0,0,0,0,1,1
2257,-1,0,0,-1,0,-1,-0.428571429
2258,-1,-1,-1,-1,0,-1,-1
2259,0,0,0,0,-1,-1,0.428571429
2260,0,0,-1,0,0,-1,-0.428571429
2261,0,0,0,0,0,-1,-1
2262,-1,0,-1,0,0,-1,-1
2263,1,0,-1,0,-1,-1,-0.428571429
2264,0,0,0,0,0,-1,-0.428571429
2265,0,0,-1,0,0,-1,-0.428571429
2266,0,0,0,0,-1,-1,-1
2267,0,0,-1,0,0,-1,-0.428571429
2268,0,0,-1,0,-1,-1,-1
2269,0,0,-1,0,-1,-1,-1
2270,0,-1,-1,-1,0,-1,-0.428571429
2271,0,0,-1,0,0,-1,0.428571429
2272,0,0,0,0,0,-1,-1
2273,0,-1,-1,-1,-1,-1,-1
2274,0,0,-1,0,0,-1,-0.428571429
2275,0,0,-1,0,0,-1,-0.428571429
2276,0,0,-1,0,0,-1,0.428571429
2277,-1,0,0,-1,0,-1,-1
2278,0,0,-1,0,0,-1,0.428571429
2279,1,0,-1,0,0,-1,-0.428571429
2280,-1,-1,-1,-1,-1,-1,-1
2281,0,1,-1,-1,0,-1,-1
2282,0,-1,-1,0,0,-1,0.428571429
2283,0,0,-1,0,0,-1,-0.428571429
2284,0,0,-1,-1,0,-1,0.428571429
2285,0,0,-1,0,0,-1,-0.428571429
2286,0,0,-1,-1,0,1,-0.428571429
2287,-1,1,1,0,1,1,0.428571429
2288,0,0,-1,0,0,1,0.428571429
2289,0,1,0,0,0,1,0.428571429
2290,0,0,-1,0,0,1,1
2291,1,-1,0,0,0,-1,-0.428571429
2292,0,0,1,-1,0,-1,1
2293,0,0,1,0,0,-1,1
2294,1,0,1,0,1,-1,0.428571429
2295,-1,0,-1,-1,0,-1,0.428571429
2296,0,0,-1,0,0,-1,-0.428571429
2297,-1,0,-1,0,-1,-1,-0.428571429
2298,0,0,-1,0,-1,1,0.428571429
2299,0,0,-1,0,-1,1,-0.428571429
2300,-1,0,-1,0,0,1,0.428571429
2301,0,0,-1,-1,-1,-1,-0.428571429
2302,0,0,-1,0,-1,-1,-0.428571429
2303,0,0,-1,0,0,-1,-0.428571429
2304,1,0,0,0,0,-1,0.428571429
2305,0,-1,1,0,0,-1,0.428571429
2306,0,-1,1,0,0,-1,-0.428571429
2307,0,0,-1,0,0,1,-1
2308,1,0,-1,0,0,1,-1
2309,0,0,0,0,0,-1,0.428571429
2310,-1,0,-1,0,1,-1,-0.428571429
2311,0,0,-1,0,0,-1,0.428571429
2312,0,0,-1,-1,0,-1,-0.428571429
2313,0,0,-1,0,-1,-1,0.428571429
2314,0,0,-1,0,-1,-1,1
2315,0,0,-1,0,0,1,-1
2316,0,-1,-1,0,0,1,-0.428571429
2317,-1,0,0,0,0,1,-0.428571429
2318,0,0,-1,0,0,-1,-0.428571429
2319,0,0,-1,-1,-1,-1,-1
2320,0,0,-1,0,0,-1,-0.428571429
2321,0,0,-1,0,0,-1,1
2322,-1,1,0,-1,0,-1,1
2323,0,-1,-1,0,0,-1,-0.428571429
2324,0,0,0,0,0,-1,1
2325,0,-1,-1,0,0,-1,-1
2326,-1,0,-1,0,0,-1,-1
2327,1,0,-1,0,0,-1,0.428571429
2328,1,0,-1,0,-1,-1,0.428571429
2329,0,0,-1,0,0,-1,-0.428571429
2330,0,0,-1,0,0,-1,1
2331,1,1,-1,0,0,1,-0.428571429
2332,0,0,1,0,1,1,-0.428571429
2333,1,1,0,0,-1,1,-1
2334,0,0,-1,0,0,-1,0.428571429
2335,0,0,1,0,0,-1,1
2336,0,1,-1,-1,-1,-1,0.428571429
2337,0,0,0,-1,-1,-1,1
2338,-1,0,0,0,0,-1,0.428571429
2339,-1,0,-1,-1,0,-1,-1
2340,-1,-1,-1,0,0,-1,-0.428571429
2341,0,-1,-1,-1,-1,-1,-0.428571429
2342,0,0,-1,-1,0,-1,-1
2343,0,0,-1,-1,-1,-1,-0.428571429
2344,-1,-1,0,-1,-1,-1,-1
2345,0,0,-1,0,0,-1,0.428571429
2346,-1,0,-1,-1,0,-1,-0.428571429
2347,0,0,-1,0,0,-1,0.428571429
2348,-1,0,0,-1,-1,-1,1
2349,-1,0,-1,0,0,-1,0.428571429
2350,-1,0,-1,0,0,-1,-0.428571429
2351,0,0,-1,-1,-1,-1,-1
2352,0,0,-1,0,0,-1,0.428571429
2353,0,0,-1,0,0,-1,-0.428571429
2354,0,0,-1,0,0,-1,0.428571429
2355,-1,0,-1,0,0,-1,0.428571429
2356,0,0,0,0,-1,-1,-1
2357,0,0,-1,0,0,-1,-0.428571429
2358,0,0,-1,-1,0,-1,-0.428571429
2359,0,0,-1,0,0,-1,-1
2360,-1,0,0,0,0,-1,-0.428571429
2361,-1,0,1,0,0,-1,0.428571429
2362,0,0,0,0,0,-1,-0.428571429
2363,-1,0,1,0,0,1,-0.428571429
2364,-1,0,0,0,-1,1,-0.428571429
2365,0,0,-1,0,0,1,-0.428571429
2366,-1,0,-1,-1,0,-1,0.428571429
2367,0,0,0,0,0,-1,-0.428571429
2368,-1,1,-1,0,1,-1,0.428571429
2369,0,0,-1,0,0,-1,1
2370,0,0,-1,0,-1,-1,0.428571429
2371,-1,0,-1,0,0,-1,0.428571429
2372,-1,0,0,0,0,-1,-0.428571429
2373,0,0,-1,0,1,-1,1
2374,0,0,-1,0,0,-1,-0.428571429
2375,-1,1,1,-1,1,1,-0.428571429
2376,0,0,0,1,1,1,-0.428571429
2377,1,0,-1,-1,0,1,-0.428571429
2378,0,0,-1,0,0,-1,-0.428571429
2379,-1,0,-1,0,0,-1,0.428571429
2380,0,0,-1,0,1,-1,1
2381,0,-1,0,0,0,-1,-0.428571429
2382,0,0,0,0,-1,-1,-1
2383,0,0,-1,0,0,-1,-1
2384,0,0,0,0,-1,-1,-1
2385,1,0,-1,0,0,-1,1
2386,-1,0,-1,0,0,-1,0.428571429
2387,0,0,-1,-1,0,-1,0.428571429
2388,-1,0,-1,0,0,-1,-1
2389,0,0,-1,0,0,-1,-0.428571429
2390,1,0,-1,0,1,-1,0.428571429
2391,0,0,0,0,0,-1,-0.428571429
2392,-1,-1,-1,0,0,-1,-0.428571429
2393,-1,0,-1,0,-1,-1,-1
2394,-1,1,-1,-1,-1,-1,-0.428571429
2395,0,0,-1,0,0,-1,-0.428571429
2396,0,0,-1,0,0,1,0.428571429
2397,0,0,-1,0,0,1,-1
2398,-1,0,-1,0,-1,1,-0.428571429
2399,-1,0,-1,0,0,-1,-0.428571429
2400,0,0,-1,0,0,-1,-0.428571429
2401,0,0,-1,-1,-1,-1,-0.428571429
2402,-1,0,-1,0,-1,-1,-0.428571429
2403,0,0,-1,0,0,-1,-0.428571429
2404,0,0,-1,0,0,-1,0.428571429
2405,0,1,0,0,0,-1,-1
2406,0,0,-1,0,0,-1,0.428571429
2407,0,0,-1,0,0,-1,1
2408,0,0,0,0,0,1,0.428571429
2409,0,0,0,0,0,1,-0.428571429
2410,-1,0,-1,-1,0,1,0.428571429
2411,0,0,-1,0,-1,-1,-1
2412,-1,0,0,0,-1,-1,-0.428571429
2413,0,0,-1,0,-1,-1,-0.428571429
2414,-1,0,0,0,0,-1,-0.428571429
2415,0,0,-1,0,0,-1,-1
2416,0,0,-1,0,0,-1,0.428571429
2417,0,0,-1,0,0,1,1
2418,0,1,-1,0,0,1,0.428571429
2419,-1,-1,-1,0,-1,1,-0.428571429
2420,0,0,-1,0,-1,-1,-0.428571429
2421,0,-1,-1,0,0,-1,-1
2422,0,0,-1,0,0,-1,-0.428571429
2423,0,-1,-1,-1,-1,-1,-0.428571429
2424,-1,0,-1,0,0,-1,-0.428571429
2425,0,0,0,0,0,-1,-0.428571429
2426,-1,0,-1,-1,0,-1,-1
2427,0,0,-1,0,0,-1,0.428571429
2428,-1,0,1,0,0,-1,0.428571429
2429,-1,0,0,0,0,-1,-0.428571429
2430,0,-1,-1,-1,0,-1,1
2431,0,0,-1,0,0,-1,0.428571429
2432,-1,0,-1,-1,0,-1,-1
2433,-1,1,-1,0,1,-1,-0.428571429
2434,-1,-1,0,-1,0,-1,-1
2435,0,0,-1,0,0,1,-0.428571429
2436,0,0,-1,0,-1,1,-0.428571429
2437,0,0,0,0,0,-1,-0.428571429
2438,0,0,-1,0,0,-1,-0.428571429
2439,1,0,0,0,0,-1,0.428571429
2440,0,0,-1,0,0,-1,-0.428571429
2441,0,0,0,0,0,-1,-0.428571429
2442,0,-1,-1,0,0,-1,-0.428571429
2443,1,0,0,0,0,-1,0.428571429
2444,1,0,-1,0,0,-1,0.428571429
2445,-1,0,-1,-1,0,1,-0.428571429
2446,-1,0,0,0,0,1,0.428571429
2447,0,-1,-1,0,-1,-1,-0.428571429
2448,0,-1,-1,0,0,-1,-0.428571429
2449,-1,0,-1,0,0,-1,-0.428571429
2450,0,-1,-1,0,-1,-1,0.428571429
2451,0,0,-1,-1,-1,-1,1
2452,0,0,-1,-1,0,-1,0.428571429
2453,0,0,0,0,0,-1,0.428571429
2454,0,0,0,0,0,-1,1
2455,0,-1,-1,-1,0,-1,1
2456,0,0,0,-1,-1,-1,-1
2457,0,0,-1,0,0,-1,-1
2458,0,0,-1,-1,0,-1,-0.428571429
2459,0,0,-1,0,0,-1,-0.428571429
2460,0,0,-1,0,0,-1,0.428571429
2461,0,0,-1,0,0,-1,-0.428571429
2462,0,0,-1,0,0,-1,-0.428571429
2463,0,0,-1,0,-1,-1,0.428571429
2464,0,0,-1,0,0,-1,-0.428571429
2465,-1,0,-1,0,0,-1,-1
