id,reviewlevel,novel,motivation,relatework,readable,arxiv,Fscore
4467,0.333333333,-1,0,-1,0,-1,-1
4468,-0.333333333,0,0,0,-1,-1,-0.428571429
4469,-1,0,0,0,0,-1,0.428571429
4470,-1,0,0,0,0,-1,0.428571429
4471,-1,1,0,0,0,-1,-0.428571429
4472,0.333333333,0,0,0,0,-1,-0.428571429
4473,-0.333333333,-1,0,0,-1,-1,-0.428571429
4474,-0.333333333,0,0,-1,1,-1,0.428571429
4475,0.333333333,0,0,0,-1,-1,0.428571429
4476,-0.333333333,0,-1,-1,-1,-1,-0.428571429
4477,1,0,0,-1,-1,-1,-0.428571429
4478,-1,0,0,0,0,-1,0.428571429
4479,-0.333333333,0,-1,0,0,-1,0.428571429
4480,-0.333333333,-1,0,0,-1,-1,-0.428571429
4481,-0.333333333,1,0,0,-1,-1,-1
4482,-0.333333333,-1,0,-1,0,1,-0.428571429
4483,-1,0,0,0,-1,1,1
4484,1,0,0,-1,-1,1,-0.428571429
4485,1,0,0,-1,0,-1,-1
4486,1,-1,-1,-1,-1,-1,-1
4487,0.333333333,0,0,0,-1,-1,-0.428571429
4488,0.333333333,0,0,-1,0,-1,-1
4489,-1,1,0,-1,0,-1,0.428571429
4490,-0.333333333,-1,0,-1,-1,-1,0.428571429
4491,1,0,0,0,-1,-1,-1
4492,-0.333333333,0,0,0,0,-1,1
4493,-0.333333333,0,0,0,0,-1,-0.428571429
4494,-0.333333333,-1,0,0,-1,-1,-1
4495,1,1,0,0,0,-1,-0.428571429
4496,-0.333333333,1,0,-1,-1,-1,-0.428571429
4497,0.333333333,1,0,-1,-1,-1,0.428571429
4498,-1,0,1,0,0,-1,0.428571429
4499,-0.333333333,0,0,0,-1,-1,-0.428571429
4500,0.333333333,0,0,0,0,-1,0.428571429
4501,-0.333333333,0,0,0,0,-1,0.428571429
4502,0.333333333,0,0,0,-1,-1,0.428571429
4503,1,0,-1,0,0,-1,-0.428571429
4504,1,0,-1,0,0,-1,0.428571429
4505,-0.333333333,-1,0,0,0,-1,-0.428571429
4506,0.333333333,-1,-1,-1,-1,-1,-1
4507,-0.333333333,0,0,0,0,-1,1
4508,-0.333333333,-1,0,0,0,-1,0.428571429
4509,-1,0,0,0,0,-1,1
4510,0.333333333,0,0,0,0,-1,0.428571429
4511,-1,0,-1,0,0,-1,-0.428571429
4512,-1,0,-1,0,-1,-1,-0.428571429
4513,0.333333333,0,0,0,-1,-1,-0.428571429
4514,1,0,0,0,-1,-1,-0.428571429
4515,-0.333333333,-1,0,-1,-1,-1,0.428571429
4516,1,0,0,0,0,-1,-0.428571429
4517,-0.333333333,0,0,0,0,-1,0.428571429
4518,-0.333333333,0,0,0,0,-1,1
4519,1,0,0,0,-1,-1,-0.428571429
4520,-0.333333333,0,-1,0,0,-1,0.428571429
4521,-1,0,0,0,0,-1,0.428571429
4522,-0.333333333,0,0,-1,1,-1,0.428571429
4523,0.333333333,0,0,0,-1,-1,-0.428571429
4524,-1,0,0,-1,0,-1,-0.428571429
4525,-0.333333333,0,0,0,-1,-1,-0.428571429
4526,0.333333333,-1,-1,0,0,-1,-1
4527,1,0,0,1,1,-1,0.428571429
4528,1,0,-1,0,0,-1,-0.428571429
4529,0.333333333,0,0,0,0,-1,0.428571429
4530,-1,0,-1,0,0,-1,-0.428571429
4531,0.333333333,-1,-1,0,0,-1,-0.428571429
4532,-0.333333333,0,0,0,0,-1,1
4533,0.333333333,1,-1,0,0,-1,-0.428571429
4534,0.333333333,-1,0,-1,0,-1,-1
4535,-1,-1,0,0,-1,-1,0.428571429
4536,1,0,-1,0,0,-1,0.428571429
4537,-0.333333333,0,0,0,0,-1,0.428571429
4538,-0.333333333,-1,0,0,-1,-1,-0.428571429
4539,0.333333333,0,0,0,0,-1,-0.428571429
4540,-0.333333333,1,0,-1,-1,-1,0.428571429
4541,0.333333333,0,0,0,0,-1,-0.428571429
4542,-1,1,0,0,-1,-1,-0.428571429
4543,1,0,0,0,-1,1,-1
4544,-0.333333333,-1,0,-1,0,1,-0.428571429
4545,1,-1,-1,0,0,1,-1
4546,-0.333333333,-1,0,0,-1,-1,-0.428571429
4547,-0.333333333,0,0,0,0,-1,-1
4548,-0.333333333,0,0,-1,-1,-1,-0.428571429
4549,0.333333333,0,0,0,0,1,-0.428571429
4550,-0.333333333,1,0,0,-1,1,1
4551,0.333333333,0,1,1,-1,1,1
4552,0.333333333,-1,0,-1,0,-1,-0.428571429
4553,1,-1,0,-1,0,-1,-1
4554,0.333333333,-1,0,-1,-1,-1,-0.428571429
4555,1,0,0,0,-1,-1,-1
4556,-0.333333333,-1,0,-1,-1,-1,-1
4557,-0.333333333,0,0,0,0,-1,0.428571429
4558,-1,0,1,0,0,-1,0.428571429
4559,-1,0,0,0,0,-1,0.428571429
4560,-1,0,0,0,0,-1,-0.428571429
4561,-0.333333333,0,0,0,-1,-1,0.428571429
4562,0.333333333,0,-1,0,0,-1,0.428571429
4563,0.333333333,-1,0,-1,0,-1,-1
4564,1,0,0,0,0,-1,-1
4565,0.333333333,0,1,-1,0,-1,-0.428571429
4566,1,-1,0,0,0,-1,-1
4567,1,0,0,0,0,-1,-1
4568,0.333333333,0,0,0,-1,-1,-0.428571429
4569,-0.333333333,0,0,0,-1,-1,0.428571429
4570,-0.333333333,0,0,-1,-1,-1,-0.428571429
4571,-0.333333333,0,0,-1,0,-1,-0.428571429
4572,1,0,0,0,0,-1,1
4573,0.333333333,0,0,0,0,-1,0.428571429
4574,0.333333333,0,0,0,-1,-1,-0.428571429
4575,1,0,0,0,0,-1,-0.428571429
4576,-0.333333333,0,0,-1,0,-1,-0.428571429
4577,-0.333333333,0,0,0,0,-1,0.428571429
4578,0.333333333,-1,-1,0,0,-1,-0.428571429
4579,-1,0,0,0,0,-1,-0.428571429
4580,-0.333333333,-1,0,-1,-1,1,0.428571429
4581,1,1,0,0,0,1,0.428571429
4582,-0.333333333,1,1,0,0,1,0.428571429
4583,0.333333333,0,0,0,0,-1,-0.428571429
4584,0.333333333,-1,0,0,0,-1,-0.428571429
4585,0.333333333,-1,1,-1,-1,-1,-0.428571429
4586,-0.333333333,0,0,0,0,1,-0.428571429
4587,0.333333333,0,1,0,0,1,1
4588,-0.333333333,0,0,0,1,1,1
4589,-0.333333333,-1,0,0,0,-1,0.428571429
4590,-0.333333333,0,0,0,-1,-1,0.428571429
4591,0.333333333,0,0,0,0,-1,0.428571429
4592,1,0,0,-1,0,-1,-0.428571429
4593,-0.333333333,0,-1,-1,0,-1,0.428571429
4594,0.333333333,0,0,0,0,-1,-0.428571429
4595,-0.333333333,0,0,-1,0,-1,-1
4596,-1,0,0,-1,0,-1,-0.428571429
4597,1,0,0,0,-1,-1,-0.428571429
4598,-0.333333333,0,0,0,-1,-1,-0.428571429
4599,-0.333333333,0,0,0,0,-1,0.428571429
4600,-0.333333333,0,1,0,0,-1,1
4601,0.333333333,0,0,0,0,-1,-0.428571429
4602,-0.333333333,0,-1,0,0,-1,-0.428571429
4603,-0.333333333,0,0,-1,0,-1,0.428571429
4604,1,-1,0,0,0,-1,0.428571429
4605,0.333333333,1,0,0,-1,-1,0.428571429
4606,-0.333333333,0,0,-1,0,-1,1
4607,-1,0,-1,0,-1,-1,0.428571429
4608,-0.333333333,0,0,0,0,-1,0.428571429
4609,-0.333333333,0,1,-1,0,-1,-0.428571429
4610,1,-1,0,0,-1,-1,0.428571429
4611,-0.333333333,0,0,0,-1,-1,0.428571429
4612,0.333333333,-1,0,0,0,-1,-1
4613,0.333333333,-1,1,0,0,1,-0.428571429
4614,-0.333333333,0,1,0,-1,1,1
4615,-0.333333333,0,0,0,0,1,-0.428571429
4616,0.333333333,0,0,-1,-1,1,1
4617,-0.333333333,0,0,0,-1,1,-1
4618,0.333333333,0,0,0,0,-1,-1
4619,0.333333333,0,0,0,0,-1,-0.428571429
4620,-0.333333333,0,0,0,0,-1,0.428571429
4621,1,0,0,-1,0,-1,-1
4622,0.333333333,-1,0,-1,0,-1,-1
4623,-0.333333333,-1,0,0,0,-1,-1
4624,-0.333333333,-1,0,0,0,-1,0.428571429
4625,1,0,0,0,0,-1,-0.428571429
4626,0.333333333,0,0,0,0,-1,0.428571429
4627,-0.333333333,-1,0,-1,0,-1,1
4628,-1,0,0,0,1,-1,-0.428571429
4629,-0.333333333,0,0,-1,0,-1,0.428571429
4630,0.333333333,0,0,0,0,-1,-0.428571429
4631,-0.333333333,-1,-1,0,0,-1,-0.428571429
4632,0.333333333,0,-1,0,0,-1,1
4633,0.333333333,0,1,0,0,1,1
4634,1,0,0,-1,0,1,-0.428571429
4635,-1,0,0,0,0,1,0.428571429
4636,-1,0,1,-1,-1,1,1
4637,-0.333333333,0,0,0,-1,-1,0.428571429
4638,0.333333333,-1,-1,0,0,-1,-0.428571429
4639,1,0,0,0,0,-1,-0.428571429
4640,1,1,-1,0,-1,-1,0.428571429
4641,-0.333333333,1,0,-1,-1,-1,0.428571429
4642,0.333333333,-1,1,0,0,-1,1
4643,0.333333333,-1,1,-1,-1,-1,-1
4644,0.333333333,1,0,-1,0,-1,-0.428571429
4645,0.333333333,-1,0,0,0,-1,-1
4646,-0.333333333,0,0,0,0,-1,-0.428571429
4647,-0.333333333,0,0,-1,-1,-1,-0.428571429
4648,1,-1,0,-1,0,-1,-0.428571429
4649,0.333333333,0,0,0,0,-1,-0.428571429
4650,-1,-1,0,0,-1,-1,-0.428571429
4651,-1,0,1,0,0,-1,-0.428571429
4652,-0.333333333,1,0,0,-1,-1,0.428571429
4653,1,0,0,0,0,-1,0.428571429
4654,-0.333333333,0,0,0,0,-1,0.428571429
4655,0.333333333,0,0,0,0,-1,0.428571429
4656,0.333333333,0,0,0,0,-1,-0.428571429
4657,-0.333333333,0,0,0,0,-1,0.428571429
4658,-1,-1,0,0,0,-1,-0.428571429
4659,-1,0,0,0,0,-1,-0.428571429
4660,-1,0,0,0,-1,-1,-1
4661,0.333333333,0,0,0,0,-1,0.428571429
4662,1,0,-1,0,0,-1,-0.428571429
4663,1,0,0,0,-1,-1,-0.428571429
4664,-0.333333333,0,0,0,0,-1,-0.428571429
4665,0.333333333,0,0,0,0,-1,0.428571429
4666,-0.333333333,0,0,0,-1,-1,-0.428571429
4667,1,0,0,0,0,-1,-0.428571429
4668,0.333333333,0,0,0,0,-1,-0.428571429
4669,-0.333333333,-1,0,0,0,-1,-0.428571429
4670,-1,0,-1,0,-1,-1,-0.428571429
4671,-0.333333333,0,0,-1,-1,-1,-0.428571429
4672,0.333333333,-1,0,0,0,-1,-0.428571429
4673,-0.333333333,0,0,0,-1,-1,-0.428571429
4674,0.333333333,0,0,0,0,-1,0.428571429
4675,0.333333333,-1,0,0,0,-1,-0.428571429
4676,0.333333333,0,0,0,0,-1,-0.428571429
4677,-1,0,0,0,0,-1,-0.428571429
4678,-0.333333333,0,0,0,0,-1,0.428571429
4679,0.333333333,0,0,0,-1,-1,-0.428571429
4680,-1,0,0,0,-1,-1,0.428571429
4681,-0.333333333,0,0,-1,-1,-1,1
4682,0.333333333,0,-1,0,-1,-1,1
4683,0.333333333,-1,0,-1,0,-1,-0.428571429
4684,1,-1,0,0,0,-1,-1
4685,1,0,0,-1,0,-1,-0.428571429
4686,1,-1,0,0,0,1,-0.428571429
4687,0.333333333,0,-1,0,0,1,-1
4688,0.333333333,0,0,0,0,1,0.428571429
4689,-0.333333333,0,0,0,-1,-1,-1
4690,1,0,-1,0,1,-1,-1
4691,1,-1,0,0,-1,-1,-0.428571429
4692,0.333333333,0,0,-1,0,-1,-0.428571429
4693,-0.333333333,0,0,0,-1,-1,-0.428571429
4694,-0.333333333,0,0,0,0,-1,0.428571429
4695,0.333333333,-1,0,0,-1,-1,-0.428571429
4696,0.333333333,-1,0,-1,0,-1,-0.428571429
4697,1,-1,0,0,0,-1,-0.428571429
4698,-0.333333333,0,0,-1,-1,1,-0.428571429
4699,-0.333333333,0,0,-1,0,1,-0.428571429
4700,-0.333333333,0,0,0,0,1,0.428571429
4701,1,0,0,0,0,-1,-0.428571429
4702,0.333333333,-1,0,0,1,-1,-0.428571429
4703,-0.333333333,0,1,0,0,-1,0.428571429
4704,-1,-1,0,0,-1,1,0.428571429
4705,0.333333333,-1,-1,-1,-1,1,-0.428571429
4706,0.333333333,0,0,0,-1,-1,-1
4707,-1,0,0,0,-1,-1,-0.428571429
4708,-0.333333333,0,0,0,0,-1,0.428571429
4709,0.333333333,-1,0,0,0,-1,0.428571429
4710,0.333333333,0,-1,0,0,-1,-0.428571429
4711,-0.333333333,0,-1,0,-1,-1,0.428571429
4712,-0.333333333,0,0,-1,0,-1,-0.428571429
4713,-0.333333333,0,0,0,0,-1,0.428571429
4714,1,0,-1,0,-1,-1,-0.428571429
4715,-0.333333333,0,0,0,-1,-1,-0.428571429
4716,-0.333333333,0,0,0,1,-1,0.428571429
4717,-0.333333333,0,0,0,0,-1,-0.428571429
4718,-0.333333333,0,0,0,0,1,0.428571429
4719,1,0,0,0,0,1,-0.428571429
4720,1,0,0,-1,0,1,-0.428571429
4721,1,0,1,0,-1,1,0.428571429
4722,-0.333333333,0,0,0,0,1,0.428571429
4723,1,0,0,0,-1,1,0.428571429
4724,0.333333333,1,0,0,-1,-1,0.428571429
4725,-1,0,0,0,0,-1,-0.428571429
4726,0.333333333,-1,0,-1,0,-1,-0.428571429
4727,1,0,0,0,0,-1,-0.428571429
4728,-0.333333333,0,0,0,0,-1,0.428571429
4729,1,0,0,0,0,-1,0.428571429
4730,0.333333333,1,0,-1,-1,1,-0.428571429
4731,1,-1,0,0,-1,1,-0.428571429
4732,1,0,0,0,0,1,0.428571429
4733,0.333333333,0,0,-1,0,1,-0.428571429
4734,-0.333333333,0,1,0,1,1,-0.428571429
4735,0.333333333,0,0,-1,-1,1,-0.428571429
4736,0.333333333,-1,1,0,-1,1,-0.428571429
4737,-0.333333333,0,0,-1,1,1,1
4738,0.333333333,0,-1,-1,-1,1,-0.428571429
4739,-0.333333333,0,0,0,0,1,0.428571429
4740,-0.333333333,-1,-1,0,-1,1,-0.428571429
4741,0.333333333,0,0,-1,0,-1,0.428571429
4742,0.333333333,0,0,-1,0,-1,0.428571429
4743,0.333333333,0,0,0,0,-1,-0.428571429
4744,0.333333333,0,-1,0,0,-1,-1
4745,0.333333333,0,1,0,0,-1,0.428571429
4746,0.333333333,0,0,0,0,-1,-0.428571429
4747,0.333333333,0,0,0,0,-1,-0.428571429
4748,0.333333333,0,0,-1,-1,-1,0.428571429
4749,0.333333333,0,-1,0,0,-1,-1
4750,-0.333333333,0,1,0,-1,-1,-0.428571429
4751,0.333333333,0,-1,0,0,-1,-1
4752,0.333333333,-1,0,0,-1,-1,-0.428571429
4753,-0.333333333,-1,0,0,0,-1,-1
4754,-1,1,0,-1,1,-1,0.428571429
4755,-0.333333333,0,0,0,0,-1,-0.428571429
4756,0.333333333,0,-1,0,-1,-1,-0.428571429
4757,-0.333333333,0,0,0,-1,-1,-0.428571429
4758,0.333333333,-1,0,-1,0,-1,-0.428571429
4759,-1,0,-1,0,0,-1,0.428571429
4760,0.333333333,0,-1,-1,-1,-1,1
4761,-0.333333333,0,0,0,0,-1,1
4762,-0.333333333,0,0,0,0,-1,0.428571429
4763,-0.333333333,0,0,-1,-1,-1,-0.428571429
4764,-0.333333333,0,0,0,0,-1,-0.428571429
4765,0.333333333,0,-1,0,0,-1,-0.428571429
4766,1,0,-1,0,0,-1,0.428571429
4767,1,0,0,0,0,-1,-1
4768,0.333333333,0,0,0,0,-1,-1
4769,-0.333333333,0,-1,0,0,-1,-0.428571429
4770,1,-1,0,-1,-1,-1,-0.428571429
4771,-0.333333333,0,0,0,-1,-1,0.428571429
4772,-1,0,0,0,0,-1,1
4773,0.333333333,0,0,0,0,-1,-0.428571429
4774,0.333333333,0,0,-1,-1,-1,-0.428571429
4775,-0.333333333,0,-1,0,0,-1,-0.428571429
4776,0.333333333,-1,-1,0,1,-1,-0.428571429
4777,0.333333333,0,0,-1,0,-1,-1
4778,0.333333333,0,0,0,-1,1,0.428571429
4779,0.333333333,0,0,0,-1,1,0.428571429
4780,0.333333333,0,0,-1,0,1,-0.428571429
4781,0.333333333,0,0,0,0,-1,-0.428571429
4782,-0.333333333,-1,0,0,-1,-1,-1
4783,-0.333333333,0,1,0,-1,-1,0.428571429
4784,-0.333333333,-1,1,0,0,-1,-1
4785,1,0,0,-1,-1,-1,-1
4786,0.333333333,0,0,0,0,-1,0.428571429
4787,-0.333333333,0,0,0,-1,-1,-0.428571429
4788,-1,0,0,0,0,-1,0.428571429
4789,-0.333333333,-1,0,0,0,-1,-0.428571429
4790,-0.333333333,0,0,0,0,-1,0.428571429
4791,-0.333333333,0,0,-1,0,-1,-0.428571429
4792,-0.333333333,0,0,-1,0,-1,1
4793,-0.333333333,0,0,0,0,-1,-0.428571429
4794,-0.333333333,0,0,0,0,-1,1
4795,-0.333333333,0,0,0,-1,-1,0.428571429
4796,-0.333333333,0,0,-1,0,-1,0.428571429
4797,-1,0,0,-1,0,-1,0.428571429
4798,-0.333333333,0,0,0,0,-1,-0.428571429
4799,-1,0,0,0,0,-1,-0.428571429
4800,-1,0,0,0,0,-1,1
4801,0.333333333,-1,0,-1,0,-1,-1
4802,0.333333333,-1,0,0,0,-1,-1
4803,0.333333333,-1,0,0,1,-1,-1
4804,-0.333333333,0,0,0,0,1,-0.428571429
4805,-1,-1,-1,0,0,1,-0.428571429
4806,0.333333333,0,0,1,0,1,0.428571429
4807,0.333333333,0,0,0,0,1,-1
4808,0.333333333,0,0,-1,-1,1,-1
4809,-0.333333333,0,0,0,0,1,-1
4810,-0.333333333,-1,0,-1,-1,-1,-0.428571429
4811,-0.333333333,0,-1,0,0,-1,-0.428571429
4812,0.333333333,-1,0,-1,0,-1,-1
4813,-1,0,0,-1,0,-1,0.428571429
4814,-0.333333333,0,-1,0,-1,-1,1
4815,1,1,0,0,0,-1,-0.428571429
4816,-0.333333333,0,0,0,1,-1,0.428571429
4817,-0.333333333,1,1,0,-1,-1,0.428571429
4818,-1,0,0,0,0,-1,0.428571429
4819,-0.333333333,0,0,0,0,-1,0.428571429
4820,0.333333333,0,-1,0,0,-1,-0.428571429
4821,-0.333333333,0,0,0,0,-1,0.428571429
4822,-0.333333333,0,-1,0,0,-1,-0.428571429
4823,-0.333333333,1,0,0,0,-1,-0.428571429
4824,1,-1,0,0,0,-1,0.428571429
4825,0.333333333,0,-1,-1,-1,-1,0.428571429
4826,1,-1,0,-1,-1,-1,-0.428571429
4827,-0.333333333,0,0,-1,0,1,0.428571429
4828,1,0,0,-1,0,1,-0.428571429
4829,0.333333333,0,0,-1,0,1,-0.428571429
4830,0.333333333,0,0,0,0,1,1
4831,-0.333333333,0,0,0,0,1,1
4832,-0.333333333,0,-1,-1,-1,1,-1
4833,0.333333333,-1,-1,0,-1,-1,-0.428571429
4834,-1,0,0,0,-1,-1,0.428571429
4835,0.333333333,0,-1,-1,-1,-1,0.428571429
4836,-0.333333333,0,0,0,0,-1,0.428571429
4837,0.333333333,0,0,0,0,-1,0.428571429
4838,-1,0,0,0,0,-1,0.428571429
4839,-0.333333333,0,0,0,0,-1,-0.428571429
4840,-0.333333333,0,0,0,0,-1,1
4841,-0.333333333,0,0,-1,0,-1,1
4842,0.333333333,0,0,0,0,1,-0.428571429
4843,1,0,0,-1,0,1,0.428571429
4844,1,0,0,0,0,1,-0.428571429
4845,0.333333333,-1,-1,0,-1,-1,-1
4846,-1,0,0,0,0,-1,0.428571429
4847,0.333333333,-1,0,-1,0,-1,0.428571429
4848,-0.333333333,0,0,0,0,-1,-0.428571429
4849,-0.333333333,0,0,0,0,-1,0.428571429
4850,-0.333333333,0,0,0,0,-1,0.428571429
4851,0.333333333,0,0,0,-1,-1,-0.428571429
4852,0.333333333,0,0,0,0,-1,-1
4853,-1,-1,0,0,0,-1,0.428571429
4854,1,-1,-1,-1,0,-1,-0.428571429
4855,0.333333333,0,0,0,1,-1,-0.428571429
4856,-0.333333333,0,0,0,0,-1,-1
4857,-1,0,0,-1,0,-1,1
4858,-0.333333333,0,0,0,1,-1,1
4859,-0.333333333,0,0,0,0,-1,-1
4860,0.333333333,0,0,0,0,-1,0.428571429
4861,0.333333333,-1,0,0,0,-1,-1
4862,0.333333333,0,1,0,-1,-1,0.428571429
4863,-1,0,0,-1,0,-1,0.428571429
4864,-1,0,0,0,1,-1,1
4865,-1,0,1,0,0,-1,-0.428571429
4866,0.333333333,0,0,0,0,-1,0.428571429
4867,1,-1,1,0,-1,-1,-0.428571429
4868,1,0,0,0,0,-1,-0.428571429
4869,-0.333333333,0,-1,-1,-1,-1,-1
4870,0.333333333,0,-1,-1,0,-1,-1
4871,-0.333333333,0,-1,-1,0,-1,-1
4872,1,0,0,0,0,-1,-0.428571429
4873,-1,-1,0,0,0,-1,0.428571429
4874,-0.333333333,0,0,-1,-1,-1,-0.428571429
4875,-1,-1,0,0,-1,-1,-0.428571429
4876,-1,-1,0,-1,0,-1,-0.428571429
4877,1,0,0,0,-1,-1,-0.428571429
4878,0.333333333,-1,0,-1,0,-1,-0.428571429
4879,0.333333333,0,0,0,0,-1,1
4880,0.333333333,-1,0,0,0,-1,-0.428571429
4881,-0.333333333,-1,0,-1,0,-1,-0.428571429
4882,-1,0,0,-1,0,-1,0.428571429
4883,-1,-1,0,0,0,1,-0.428571429
4884,-0.333333333,0,0,0,-1,1,0.428571429
4885,-0.333333333,0,-1,0,0,1,-0.428571429
4886,0.333333333,0,0,0,0,-1,-1
4887,-0.333333333,0,-1,0,-1,-1,-0.428571429
4888,0.333333333,-1,0,0,-1,-1,-0.428571429
4889,0.333333333,0,0,0,0,-1,0.428571429
4890,0.333333333,0,0,0,0,-1,-1
4891,0.333333333,0,0,-1,-1,-1,-1
4892,-0.333333333,0,0,0,0,-1,1
4893,0.333333333,-1,1,0,0,-1,-0.428571429
4894,0.333333333,-1,0,-1,0,-1,-0.428571429
4895,0.333333333,0,0,0,0,-1,-0.428571429
4896,0.333333333,0,0,-1,-1,-1,-0.428571429
4897,-0.333333333,0,0,0,0,-1,-0.428571429
4898,-0.333333333,-1,-1,-1,0,-1,-0.428571429
4899,-1,0,0,-1,0,-1,-0.428571429
4900,-0.333333333,0,-1,-1,0,-1,0.428571429
4901,0.333333333,0,1,0,0,-1,0.428571429
4902,-0.333333333,0,-1,-1,0,-1,-1
4903,0.333333333,0,0,0,0,-1,-1
4904,1,-1,0,0,-1,-1,-0.428571429
4905,0.333333333,0,0,0,-1,-1,-0.428571429
4906,0.333333333,0,0,0,-1,-1,-0.428571429
4907,-0.333333333,0,0,0,0,-1,0.428571429
4908,0.333333333,0,0,0,0,-1,0.428571429
4909,0.333333333,0,0,0,0,-1,1
4910,-1,0,0,0,0,-1,0.428571429
4911,1,0,0,0,0,-1,0.428571429
4912,-1,0,0,0,0,-1,-0.428571429
4913,-0.333333333,0,0,0,-1,-1,-0.428571429
4914,-0.333333333,0,0,-1,0,-1,-0.428571429
4915,1,0,0,-1,-1,-1,-0.428571429
4916,0.333333333,-1,0,0,0,-1,-1
4917,-0.333333333,1,-1,0,-1,-1,-0.428571429
4918,0.333333333,0,0,0,0,-1,-0.428571429
4919,0.333333333,0,0,0,0,-1,0.428571429
4920,0.333333333,0,0,0,-1,-1,0.428571429
4921,-0.333333333,-1,0,0,0,-1,-0.428571429
4922,1,-1,0,-1,0,-1,-0.428571429
4923,0.333333333,0,0,0,-1,-1,-0.428571429
4924,1,0,0,0,-1,-1,0.428571429
4925,1,0,0,-1,-1,-1,-0.428571429
4926,-0.333333333,0,-1,-1,0,-1,-1
4927,1,-1,-1,0,0,-1,-1
4928,-0.333333333,0,0,0,0,-1,-1
4929,0.333333333,1,1,-1,0,-1,-0.428571429
4930,0.333333333,0,0,0,0,-1,0.428571429
4931,0.333333333,0,0,0,0,-1,-1
4932,-1,0,0,-1,0,-1,0.428571429
4933,-1,0,0,0,0,-1,0.428571429
4934,-0.333333333,0,0,0,0,-1,0.428571429
4935,-1,0,0,0,-1,-1,0.428571429
4936,-1,0,0,0,-1,-1,0.428571429
4937,-0.333333333,0,0,0,-1,-1,1
4938,0.333333333,0,1,-1,0,-1,1
4939,1,-1,0,0,0,-1,-0.428571429
4940,1,-1,0,0,0,-1,0.428571429
4941,0.333333333,1,0,0,0,-1,0.428571429
4942,0.333333333,0,-1,0,0,-1,-1
4943,-0.333333333,-1,0,0,0,-1,-0.428571429
4944,0.333333333,0,0,0,0,-1,-0.428571429
4945,1,0,0,0,0,-1,-0.428571429
4946,-1,-1,1,0,-1,1,0.428571429
4947,0.333333333,0,0,-1,-1,1,0.428571429
4948,-0.333333333,0,0,0,0,1,-0.428571429
4949,-0.333333333,-1,0,0,0,-1,-0.428571429
4950,-0.333333333,0,0,0,-1,-1,-0.428571429
4951,0.333333333,-1,0,0,0,-1,-0.428571429
4952,-0.333333333,0,-1,0,0,-1,-0.428571429
4953,-0.333333333,0,0,0,0,-1,0.428571429
4954,0.333333333,1,0,0,0,-1,0.428571429
4955,-1,-1,0,0,0,-1,0.428571429
4956,-0.333333333,0,1,0,-1,-1,-0.428571429
4957,-0.333333333,0,0,0,0,-1,0.428571429
4958,1,-1,0,-1,-1,-1,-1
4959,0.333333333,-1,0,0,0,-1,0.428571429
4960,1,-1,0,-1,0,-1,-0.428571429
4961,1,0,0,0,0,1,-0.428571429
4962,-1,0,-1,0,0,1,-0.428571429
4963,-0.333333333,0,0,0,0,1,0.428571429
4964,0.333333333,-1,0,0,-1,-1,-0.428571429
4965,-0.333333333,0,0,0,-1,-1,-0.428571429
4966,-1,0,0,0,0,-1,-0.428571429
4967,-1,-1,0,0,0,-1,-0.428571429
4968,-1,0,0,0,-1,-1,0.428571429
4969,-0.333333333,0,0,0,0,-1,-0.428571429
4970,0.333333333,0,0,0,0,-1,-0.428571429
4971,1,0,0,0,0,-1,-1
4972,-0.333333333,0,0,0,0,-1,-0.428571429
4973,-0.333333333,-1,0,0,-1,1,-0.428571429
4974,0.333333333,-1,1,0,0,1,-0.428571429
4975,-0.333333333,0,0,0,0,1,-1
4976,-0.333333333,0,0,0,0,1,0.428571429
4977,1,0,0,-1,0,1,-1
4978,-0.333333333,0,0,0,0,1,0.428571429
4979,0.333333333,0,0,0,0,-1,0.428571429
4980,1,-1,-1,0,0,-1,0.428571429
4981,0.333333333,0,0,0,0,-1,0.428571429
4982,0.333333333,0,0,0,1,-1,0.428571429
4983,-0.333333333,0,0,-1,0,-1,0.428571429
4984,1,0,-1,-1,0,1,-0.428571429
4985,-0.333333333,0,0,0,0,1,-0.428571429
4986,1,0,0,0,0,1,-0.428571429
4987,-0.333333333,0,0,-1,0,-1,0.428571429
4988,0.333333333,0,0,0,0,-1,0.428571429
4989,0.333333333,-1,0,0,0,-1,-0.428571429
4990,-0.333333333,0,0,-1,0,-1,-0.428571429
4991,-0.333333333,0,-1,0,0,-1,-1
4992,-1,0,0,-1,0,-1,-1
4993,0.333333333,0,0,0,0,-1,0.428571429
4994,-0.333333333,0,0,0,0,-1,0.428571429
4995,0.333333333,-1,0,-1,-1,-1,0.428571429
4996,-0.333333333,0,0,0,1,-1,0.428571429
4997,0.333333333,0,0,0,0,-1,-0.428571429
4998,-0.333333333,0,0,0,0,-1,-0.428571429
4999,-0.333333333,0,0,0,0,-1,-0.428571429
5000,1,-1,0,-1,0,-1,-0.428571429
5001,0.333333333,-1,-1,0,0,-1,-1
5002,-0.333333333,0,-1,0,1,-1,-0.428571429
5003,-0.333333333,0,0,0,-1,-1,0.428571429
5004,0.333333333,0,0,0,-1,-1,0.428571429
5005,0.333333333,0,0,0,0,1,-0.428571429
5006,-1,0,-1,-1,0,1,-0.428571429
5007,-1,-1,-1,0,0,1,-0.428571429
5008,0.333333333,0,0,0,1,-1,-0.428571429
