id,reviewlevel,novel,motivation,experiment,relatework,readable,arxiv,Fscore
4468,0.333333333,-1,0,-1,-1,0,-1,-1
4469,-0.333333333,0,0,0,0,-1,-1,-0.428571429
4470,-1,0,0,-1,0,0,-1,0.428571429
4471,-1,0,0,0,0,0,-1,0.428571429
4472,-1,1,0,-1,0,0,-1,-0.428571429
4473,0.333333333,0,0,-1,0,0,-1,-0.428571429
4474,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4475,-0.333333333,0,0,1,-1,1,-1,0.428571429
4476,0.333333333,0,0,-1,0,-1,-1,0.428571429
4477,-0.333333333,0,-1,-1,-1,-1,-1,-0.428571429
4478,1,0,0,-1,-1,-1,-1,-0.428571429
4479,-1,0,0,0,0,0,-1,0.428571429
4480,-0.333333333,0,-1,-1,0,0,-1,0.428571429
4481,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4482,-0.333333333,1,0,-1,0,-1,-1,-1
4483,-0.333333333,-1,0,-1,-1,0,1,-0.428571429
4484,-1,0,0,-1,0,-1,1,1
4485,1,0,0,-1,-1,-1,1,-0.428571429
4486,1,0,0,-1,-1,0,-1,-1
4487,1,-1,-1,-1,-1,-1,-1,-1
4488,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4489,0.333333333,0,0,-1,-1,0,-1,-1
4490,-1,1,0,-1,-1,0,-1,0.428571429
4491,-0.333333333,-1,0,-1,-1,-1,-1,0.428571429
4492,1,0,0,-1,0,-1,-1,-1
4493,-0.333333333,0,0,-1,0,0,-1,1
4494,-0.333333333,0,0,1,0,0,-1,-0.428571429
4495,-0.333333333,-1,0,0,0,-1,-1,-1
4496,1,1,0,-1,0,0,-1,-0.428571429
4497,-0.333333333,1,0,1,-1,-1,-1,-0.428571429
4498,0.333333333,1,0,1,-1,-1,-1,0.428571429
4499,-1,0,1,0,0,0,-1,0.428571429
4500,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4501,0.333333333,0,0,-1,0,0,-1,0.428571429
4502,-0.333333333,0,0,-1,0,0,-1,0.428571429
4503,0.333333333,0,0,-1,0,-1,-1,0.428571429
4504,1,0,-1,1,0,0,-1,-0.428571429
4505,1,0,-1,-1,0,0,-1,0.428571429
4506,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
4507,0.333333333,-1,-1,-1,-1,-1,-1,-1
4508,-0.333333333,0,0,0,0,0,-1,1
4509,-0.333333333,-1,0,-1,0,0,-1,0.428571429
4510,-1,0,0,0,0,0,-1,1
4511,0.333333333,0,0,0,0,0,-1,0.428571429
4512,-1,0,-1,-1,0,0,-1,-0.428571429
4513,-1,0,-1,0,0,-1,-1,-0.428571429
4514,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4515,1,0,0,-1,0,-1,-1,-0.428571429
4516,-0.333333333,-1,0,0,-1,-1,-1,0.428571429
4517,1,0,0,-1,0,0,-1,-0.428571429
4518,-0.333333333,0,0,0,0,0,-1,0.428571429
4519,-0.333333333,0,0,-1,0,0,-1,1
4520,1,0,0,-1,0,-1,-1,-0.428571429
4521,-0.333333333,0,-1,-1,0,0,-1,0.428571429
4522,-1,0,0,1,0,0,-1,0.428571429
4523,-0.333333333,0,0,0,-1,1,-1,0.428571429
4524,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4525,-1,0,0,0,-1,0,-1,-0.428571429
4526,-0.333333333,0,0,0,0,-1,-1,-0.428571429
4527,0.333333333,-1,-1,-1,0,0,-1,-1
4528,1,0,0,-1,1,1,-1,0.428571429
4529,1,0,-1,0,0,0,-1,-0.428571429
4530,0.333333333,0,0,0,0,0,-1,0.428571429
4531,-1,0,-1,-1,0,0,-1,-0.428571429
4532,0.333333333,-1,-1,-1,0,0,-1,-0.428571429
4533,-0.333333333,0,0,-1,0,0,-1,1
4534,0.333333333,1,-1,-1,0,0,-1,-0.428571429
4535,0.333333333,-1,0,-1,-1,0,-1,-1
4536,-1,-1,0,-1,0,-1,-1,0.428571429
4537,1,0,-1,0,0,0,-1,0.428571429
4538,-0.333333333,0,0,1,0,0,-1,0.428571429
4539,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4540,0.333333333,0,0,-1,0,0,-1,-0.428571429
4541,-0.333333333,1,0,-1,-1,-1,-1,0.428571429
4542,0.333333333,0,0,0,0,0,-1,-0.428571429
4543,-1,1,0,-1,0,-1,-1,-0.428571429
4544,1,0,0,-1,0,-1,1,-1
4545,-0.333333333,-1,0,-1,-1,0,1,-0.428571429
4546,1,-1,-1,-1,0,0,1,-1
4547,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4548,-0.333333333,0,0,-1,0,0,-1,-1
4549,-0.333333333,0,0,0,-1,-1,-1,-0.428571429
4550,0.333333333,0,0,-1,0,0,1,-0.428571429
4551,-0.333333333,1,0,-1,0,-1,1,1
4552,0.333333333,0,1,-1,1,-1,1,1
4553,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4554,1,-1,0,-1,-1,0,-1,-1
4555,0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
4556,1,0,0,-1,0,-1,-1,-1
4557,-0.333333333,-1,0,-1,-1,-1,-1,-1
4558,-0.333333333,0,0,1,0,0,-1,0.428571429
4559,-1,0,1,0,0,0,-1,0.428571429
4560,-1,0,0,0,0,0,-1,0.428571429
4561,-1,0,0,-1,0,0,-1,-0.428571429
4562,-0.333333333,0,0,-1,0,-1,-1,0.428571429
4563,0.333333333,0,-1,0,0,0,-1,0.428571429
4564,0.333333333,-1,0,-1,-1,0,-1,-1
4565,1,0,0,-1,0,0,-1,-1
4566,0.333333333,0,1,-1,-1,0,-1,-0.428571429
4567,1,-1,0,1,0,0,-1,-1
4568,1,0,0,-1,0,0,-1,-1
4569,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4570,-0.333333333,0,0,-1,0,-1,-1,0.428571429
4571,-0.333333333,0,0,-1,-1,-1,-1,-0.428571429
4572,-0.333333333,0,0,0,-1,0,-1,-0.428571429
4573,1,0,0,0,0,0,-1,1
4574,0.333333333,0,0,-1,0,0,-1,0.428571429
4575,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4576,1,0,0,-1,0,0,-1,-0.428571429
4577,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
4578,-0.333333333,0,0,-1,0,0,-1,0.428571429
4579,0.333333333,-1,-1,-1,0,0,-1,-0.428571429
4580,-1,0,0,-1,0,0,-1,-0.428571429
4581,-0.333333333,-1,0,-1,-1,-1,1,0.428571429
4582,1,1,0,1,0,0,1,0.428571429
4583,-0.333333333,1,1,0,0,0,1,0.428571429
4584,0.333333333,0,0,0,0,0,-1,-0.428571429
4585,0.333333333,-1,0,-1,0,0,-1,-0.428571429
4586,0.333333333,-1,1,-1,-1,-1,-1,-0.428571429
4587,-0.333333333,0,0,-1,0,0,1,-0.428571429
4588,0.333333333,0,1,1,0,0,1,1
4589,-0.333333333,0,0,-1,0,1,1,1
4590,-0.333333333,-1,0,-1,0,0,-1,0.428571429
4591,-0.333333333,0,0,1,0,-1,-1,0.428571429
4592,0.333333333,0,0,-1,0,0,-1,0.428571429
4593,1,0,0,-1,-1,0,-1,-0.428571429
4594,-0.333333333,0,-1,-1,-1,0,-1,0.428571429
4595,0.333333333,0,0,-1,0,0,-1,-0.428571429
4596,-0.333333333,0,0,0,-1,0,-1,-1
4597,-1,0,0,-1,-1,0,-1,-0.428571429
4598,1,0,0,-1,0,-1,-1,-0.428571429
4599,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4600,-0.333333333,0,0,0,0,0,-1,0.428571429
4601,-0.333333333,0,1,0,0,0,-1,1
4602,0.333333333,0,0,-1,0,0,-1,-0.428571429
4603,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
4604,-0.333333333,0,0,1,-1,0,-1,0.428571429
4605,1,-1,0,-1,0,0,-1,0.428571429
4606,0.333333333,1,0,-1,0,-1,-1,0.428571429
4607,-0.333333333,0,0,-1,-1,0,-1,1
4608,-1,0,-1,-1,0,-1,-1,0.428571429
4609,-0.333333333,0,0,0,0,0,-1,0.428571429
4610,-0.333333333,0,1,-1,-1,0,-1,-0.428571429
4611,1,-1,0,-1,0,-1,-1,0.428571429
4612,-0.333333333,0,0,-1,0,-1,-1,0.428571429
4613,0.333333333,-1,0,0,0,0,-1,-1
4614,0.333333333,-1,1,-1,0,0,1,-0.428571429
4615,-0.333333333,0,1,-1,0,-1,1,1
4616,-0.333333333,0,0,-1,0,0,1,-0.428571429
4617,0.333333333,0,0,-1,-1,-1,1,1
4618,-0.333333333,0,0,-1,0,-1,1,-1
4619,0.333333333,0,0,-1,0,0,-1,-1
4620,0.333333333,0,0,-1,0,0,-1,-0.428571429
4621,-0.333333333,0,0,-1,0,0,-1,0.428571429
4622,1,0,0,-1,-1,0,-1,-1
4623,0.333333333,-1,0,-1,-1,0,-1,-1
4624,-0.333333333,-1,0,-1,0,0,-1,-1
4625,-0.333333333,-1,0,1,0,0,-1,0.428571429
4626,1,0,0,0,0,0,-1,-0.428571429
4627,0.333333333,0,0,0,0,0,-1,0.428571429
4628,-0.333333333,-1,0,0,-1,0,-1,1
4629,-1,0,0,-1,0,1,-1,-0.428571429
4630,-0.333333333,0,0,0,-1,0,-1,0.428571429
4631,0.333333333,0,0,-1,0,0,-1,-0.428571429
4632,-0.333333333,-1,-1,-1,0,0,-1,-0.428571429
4633,0.333333333,0,-1,-1,0,0,-1,1
4634,0.333333333,0,1,-1,0,0,1,1
4635,1,0,0,-1,-1,0,1,-0.428571429
4636,-1,0,0,-1,0,0,1,0.428571429
4637,-1,0,1,-1,-1,-1,1,1
4638,-0.333333333,0,0,-1,0,-1,-1,0.428571429
4639,0.333333333,-1,-1,-1,0,0,-1,-0.428571429
4640,1,0,0,1,0,0,-1,-0.428571429
4641,1,1,-1,-1,0,-1,-1,0.428571429
4642,-0.333333333,1,0,-1,-1,-1,-1,0.428571429
4643,0.333333333,-1,1,-1,0,0,-1,1
4644,0.333333333,-1,1,-1,-1,-1,-1,-1
4645,0.333333333,1,0,0,-1,0,-1,-0.428571429
4646,0.333333333,-1,0,-1,0,0,-1,-1
4647,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4648,-0.333333333,0,0,-1,-1,-1,-1,-0.428571429
4649,1,-1,0,-1,-1,0,-1,-0.428571429
4650,0.333333333,0,0,0,0,0,-1,-0.428571429
4651,-1,-1,0,-1,0,-1,-1,-0.428571429
4652,-1,0,1,-1,0,0,-1,-0.428571429
4653,-0.333333333,1,0,-1,0,-1,-1,0.428571429
4654,1,0,0,-1,0,0,-1,0.428571429
4655,-0.333333333,0,0,-1,0,0,-1,0.428571429
4656,0.333333333,0,0,0,0,0,-1,0.428571429
4657,0.333333333,0,0,-1,0,0,-1,-0.428571429
4658,-0.333333333,0,0,-1,0,0,-1,0.428571429
4659,-1,-1,0,-1,0,0,-1,-0.428571429
4660,-1,0,0,-1,0,0,-1,-0.428571429
4661,-1,0,0,-1,0,-1,-1,-1
4662,0.333333333,0,0,-1,0,0,-1,0.428571429
4663,1,0,-1,-1,0,0,-1,-0.428571429
4664,1,0,0,-1,0,-1,-1,-0.428571429
4665,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4666,0.333333333,0,0,0,0,0,-1,0.428571429
4667,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4668,1,0,0,0,0,0,-1,-0.428571429
4669,0.333333333,0,0,-1,0,0,-1,-0.428571429
4670,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
4671,-1,0,-1,-1,0,-1,-1,-0.428571429
4672,-0.333333333,0,0,-1,-1,-1,-1,-0.428571429
4673,0.333333333,-1,0,-1,0,0,-1,-0.428571429
4674,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4675,0.333333333,0,0,-1,0,0,-1,0.428571429
4676,0.333333333,-1,0,-1,0,0,-1,-0.428571429
4677,0.333333333,0,0,-1,0,0,-1,-0.428571429
4678,-1,0,0,-1,0,0,-1,-0.428571429
4679,-0.333333333,0,0,-1,0,0,-1,0.428571429
4680,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4681,-1,0,0,-1,0,-1,-1,0.428571429
4682,-0.333333333,0,0,0,-1,-1,-1,1
4683,0.333333333,0,-1,-1,0,-1,-1,1
4684,0.333333333,-1,0,0,-1,0,-1,-0.428571429
4685,1,-1,0,-1,0,0,-1,-1
4686,1,0,0,-1,-1,0,-1,-0.428571429
4687,1,-1,0,-1,0,0,1,-0.428571429
4688,0.333333333,0,-1,0,0,0,1,-1
4689,0.333333333,0,0,-1,0,0,1,0.428571429
4690,-0.333333333,0,0,-1,0,-1,-1,-1
4691,1,0,-1,-1,0,1,-1,-1
4692,1,-1,0,1,0,-1,-1,-0.428571429
4693,0.333333333,0,0,0,-1,0,-1,-0.428571429
4694,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4695,-0.333333333,0,0,-1,0,0,-1,0.428571429
4696,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4697,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4698,1,-1,0,-1,0,0,-1,-0.428571429
4699,-0.333333333,0,0,-1,-1,-1,1,-0.428571429
4700,-0.333333333,0,0,-1,-1,0,1,-0.428571429
4701,-0.333333333,0,0,-1,0,0,1,0.428571429
4702,1,0,0,-1,0,0,-1,-0.428571429
4703,0.333333333,-1,0,-1,0,1,-1,-0.428571429
4704,-0.333333333,0,1,-1,0,0,-1,0.428571429
4705,-1,-1,0,-1,0,-1,1,0.428571429
4706,0.333333333,-1,-1,-1,-1,-1,1,-0.428571429
4707,0.333333333,0,0,-1,0,-1,-1,-1
4708,-1,0,0,-1,0,-1,-1,-0.428571429
4709,-0.333333333,0,0,0,0,0,-1,0.428571429
4710,0.333333333,-1,0,-1,0,0,-1,0.428571429
4711,0.333333333,0,-1,-1,0,0,-1,-0.428571429
4712,-0.333333333,0,-1,-1,0,-1,-1,0.428571429
4713,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
4714,-0.333333333,0,0,-1,0,0,-1,0.428571429
4715,1,0,-1,-1,0,-1,-1,-0.428571429
4716,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4717,-0.333333333,0,0,0,0,1,-1,0.428571429
4718,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4719,-0.333333333,0,0,-1,0,0,1,0.428571429
4720,1,0,0,-1,0,0,1,-0.428571429
4721,1,0,0,-1,-1,0,1,-0.428571429
4722,1,0,1,-1,0,-1,1,0.428571429
4723,-0.333333333,0,0,-1,0,0,1,0.428571429
4724,1,0,0,-1,0,-1,1,0.428571429
4725,0.333333333,1,0,-1,0,-1,-1,0.428571429
4726,-1,0,0,0,0,0,-1,-0.428571429
4727,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4728,1,0,0,-1,0,0,-1,-0.428571429
4729,-0.333333333,0,0,0,0,0,-1,0.428571429
4730,1,0,0,1,0,0,-1,0.428571429
4731,0.333333333,1,0,-1,-1,-1,1,-0.428571429
4732,1,-1,0,-1,0,-1,1,-0.428571429
4733,1,0,0,-1,0,0,1,0.428571429
4734,0.333333333,0,0,-1,-1,0,1,-0.428571429
4735,-0.333333333,0,1,0,0,1,1,-0.428571429
4736,0.333333333,0,0,-1,-1,-1,1,-0.428571429
4737,0.333333333,-1,1,-1,0,-1,1,-0.428571429
4738,-0.333333333,0,0,-1,-1,1,1,1
4739,0.333333333,0,-1,-1,-1,-1,1,-0.428571429
4740,-0.333333333,0,0,-1,0,0,1,0.428571429
4741,-0.333333333,-1,-1,-1,0,-1,1,-0.428571429
4742,0.333333333,0,0,-1,-1,0,-1,0.428571429
4743,0.333333333,0,0,1,-1,0,-1,0.428571429
4744,0.333333333,0,0,1,0,0,-1,-0.428571429
4745,0.333333333,0,-1,-1,0,0,-1,-1
4746,0.333333333,0,1,1,0,0,-1,0.428571429
4747,0.333333333,0,0,-1,0,0,-1,-0.428571429
4748,0.333333333,0,0,-1,0,0,-1,-0.428571429
4749,0.333333333,0,0,-1,-1,-1,-1,0.428571429
4750,0.333333333,0,-1,-1,0,0,-1,-1
4751,-0.333333333,0,1,-1,0,-1,-1,-0.428571429
4752,0.333333333,0,-1,-1,0,0,-1,-1
4753,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4754,-0.333333333,-1,0,-1,0,0,-1,-1
4755,-1,1,0,-1,-1,1,-1,0.428571429
4756,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4757,0.333333333,0,-1,0,0,-1,-1,-0.428571429
4758,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4759,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4760,-1,0,-1,-1,0,0,-1,0.428571429
4761,0.333333333,0,-1,-1,-1,-1,-1,1
4762,-0.333333333,0,0,0,0,0,-1,1
4763,-0.333333333,0,0,0,0,0,-1,0.428571429
4764,-0.333333333,0,0,-1,-1,-1,-1,-0.428571429
4765,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4766,0.333333333,0,-1,-1,0,0,-1,-0.428571429
4767,1,0,-1,-1,0,0,-1,0.428571429
4768,1,0,0,-1,0,0,-1,-1
4769,0.333333333,0,0,-1,0,0,-1,-1
4770,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
4771,1,-1,0,-1,-1,-1,-1,-0.428571429
4772,-0.333333333,0,0,-1,0,-1,-1,0.428571429
4773,-1,0,0,1,0,0,-1,1
4774,0.333333333,0,0,0,0,0,-1,-0.428571429
4775,0.333333333,0,0,1,-1,-1,-1,-0.428571429
4776,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
4777,0.333333333,-1,-1,-1,0,1,-1,-0.428571429
4778,0.333333333,0,0,-1,-1,0,-1,-1
4779,0.333333333,0,0,-1,0,-1,1,0.428571429
4780,0.333333333,0,0,0,0,-1,1,0.428571429
4781,0.333333333,0,0,-1,-1,0,1,-0.428571429
4782,0.333333333,0,0,-1,0,0,-1,-0.428571429
4783,-0.333333333,-1,0,-1,0,-1,-1,-1
4784,-0.333333333,0,1,-1,0,-1,-1,0.428571429
4785,-0.333333333,-1,1,-1,0,0,-1,-1
4786,1,0,0,-1,-1,-1,-1,-1
4787,0.333333333,0,0,-1,0,0,-1,0.428571429
4788,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4789,-1,0,0,0,0,0,-1,0.428571429
4790,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
4791,-0.333333333,0,0,-1,0,0,-1,0.428571429
4792,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
4793,-0.333333333,0,0,-1,-1,0,-1,1
4794,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4795,-0.333333333,0,0,0,0,0,-1,1
4796,-0.333333333,0,0,0,0,-1,-1,0.428571429
4797,-0.333333333,0,0,0,-1,0,-1,0.428571429
4798,-1,0,0,0,-1,0,-1,0.428571429
4799,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4800,-1,0,0,-1,0,0,-1,-0.428571429
4801,-1,0,0,-1,0,0,-1,1
4802,0.333333333,-1,0,-1,-1,0,-1,-1
4803,0.333333333,-1,0,-1,0,0,-1,-1
4804,0.333333333,-1,0,-1,0,1,-1,-1
4805,-0.333333333,0,0,-1,0,0,1,-0.428571429
4806,-1,-1,-1,-1,0,0,1,-0.428571429
4807,0.333333333,0,0,-1,1,0,1,0.428571429
4808,0.333333333,0,0,-1,0,0,1,-1
4809,0.333333333,0,0,-1,-1,-1,1,-1
4810,-0.333333333,0,0,-1,0,0,1,-1
4811,-0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
4812,-0.333333333,0,-1,0,0,0,-1,-0.428571429
4813,0.333333333,-1,0,0,-1,0,-1,-1
4814,-1,0,0,-1,-1,0,-1,0.428571429
4815,-0.333333333,0,-1,-1,0,-1,-1,1
4816,1,1,0,-1,0,0,-1,-0.428571429
4817,-0.333333333,0,0,-1,0,1,-1,0.428571429
4818,-0.333333333,1,1,-1,0,-1,-1,0.428571429
4819,-1,0,0,1,0,0,-1,0.428571429
4820,-0.333333333,0,0,-1,0,0,-1,0.428571429
4821,0.333333333,0,-1,-1,0,0,-1,-0.428571429
4822,-0.333333333,0,0,-1,0,0,-1,0.428571429
4823,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
4824,-0.333333333,1,0,-1,0,0,-1,-0.428571429
4825,1,-1,0,-1,0,0,-1,0.428571429
4826,0.333333333,0,-1,-1,-1,-1,-1,0.428571429
4827,1,-1,0,-1,-1,-1,-1,-0.428571429
4828,-0.333333333,0,0,-1,-1,0,1,0.428571429
4829,1,0,0,-1,-1,0,1,-0.428571429
4830,0.333333333,0,0,-1,-1,0,1,-0.428571429
4831,0.333333333,0,0,-1,0,0,1,1
4832,-0.333333333,0,0,1,0,0,1,1
4833,-0.333333333,0,-1,-1,-1,-1,1,-1
4834,0.333333333,-1,-1,-1,0,-1,-1,-0.428571429
4835,-1,0,0,-1,0,-1,-1,0.428571429
4836,0.333333333,0,-1,1,-1,-1,-1,0.428571429
4837,-0.333333333,0,0,-1,0,0,-1,0.428571429
4838,0.333333333,0,0,-1,0,0,-1,0.428571429
4839,-1,0,0,-1,0,0,-1,0.428571429
4840,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4841,-0.333333333,0,0,-1,0,0,-1,1
4842,-0.333333333,0,0,-1,-1,0,-1,1
4843,0.333333333,0,0,0,0,0,1,-0.428571429
4844,1,0,0,-1,-1,0,1,0.428571429
4845,1,0,0,-1,0,0,1,-0.428571429
4846,0.333333333,-1,-1,-1,0,-1,-1,-1
4847,-1,0,0,1,0,0,-1,0.428571429
4848,0.333333333,-1,0,-1,-1,0,-1,0.428571429
4849,-0.333333333,0,0,0,0,0,-1,-0.428571429
4850,-0.333333333,0,0,1,0,0,-1,0.428571429
4851,-0.333333333,0,0,0,0,0,-1,0.428571429
4852,0.333333333,0,0,1,0,-1,-1,-0.428571429
4853,0.333333333,0,0,-1,0,0,-1,-1
4854,-1,-1,0,-1,0,0,-1,0.428571429
4855,1,-1,-1,-1,-1,0,-1,-0.428571429
4856,0.333333333,0,0,0,0,1,-1,-0.428571429
4857,-0.333333333,0,0,-1,0,0,-1,-1
4858,-1,0,0,-1,-1,0,-1,1
4859,-0.333333333,0,0,-1,0,1,-1,1
4860,-0.333333333,0,0,0,0,0,-1,-1
4861,0.333333333,0,0,-1,0,0,-1,0.428571429
4862,0.333333333,-1,0,0,0,0,-1,-1
4863,0.333333333,0,1,-1,0,-1,-1,0.428571429
4864,-1,0,0,-1,-1,0,-1,0.428571429
4865,-1,0,0,-1,0,1,-1,1
4866,-1,0,1,-1,0,0,-1,-0.428571429
4867,0.333333333,0,0,0,0,0,-1,0.428571429
4868,1,-1,1,-1,0,-1,-1,-0.428571429
4869,1,0,0,0,0,0,-1,-0.428571429
4870,-0.333333333,0,-1,0,-1,-1,-1,-1
4871,0.333333333,0,-1,-1,-1,0,-1,-1
4872,-0.333333333,0,-1,-1,-1,0,-1,-1
4873,1,0,0,1,0,0,-1,-0.428571429
4874,-1,-1,0,0,0,0,-1,0.428571429
4875,-0.333333333,0,0,-1,-1,-1,-1,-0.428571429
4876,-1,-1,0,-1,0,-1,-1,-0.428571429
4877,-1,-1,0,1,-1,0,-1,-0.428571429
4878,1,0,0,0,0,-1,-1,-0.428571429
4879,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4880,0.333333333,0,0,-1,0,0,-1,1
4881,0.333333333,-1,0,-1,0,0,-1,-0.428571429
4882,-0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4883,-1,0,0,-1,-1,0,-1,0.428571429
4884,-1,-1,0,-1,0,0,1,-0.428571429
4885,-0.333333333,0,0,-1,0,-1,1,0.428571429
4886,-0.333333333,0,-1,-1,0,0,1,-0.428571429
4887,0.333333333,0,0,-1,0,0,-1,-1
4888,-0.333333333,0,-1,-1,0,-1,-1,-0.428571429
4889,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
4890,0.333333333,0,0,-1,0,0,-1,0.428571429
4891,0.333333333,0,0,-1,0,0,-1,-1
4892,0.333333333,0,0,-1,-1,-1,-1,-1
4893,-0.333333333,0,0,0,0,0,-1,1
4894,0.333333333,-1,1,-1,0,0,-1,-0.428571429
4895,0.333333333,-1,0,-1,-1,0,-1,-0.428571429
4896,0.333333333,0,0,0,0,0,-1,-0.428571429
4897,0.333333333,0,0,-1,-1,-1,-1,-0.428571429
4898,-0.333333333,0,0,-1,0,0,-1,-0.428571429
4899,-0.333333333,-1,-1,-1,-1,0,-1,-0.428571429
4900,-1,0,0,-1,-1,0,-1,-0.428571429
4901,-0.333333333,0,-1,-1,-1,0,-1,0.428571429
4902,0.333333333,0,1,-1,0,0,-1,0.428571429
4903,-0.333333333,0,-1,-1,-1,0,-1,-1
4904,0.333333333,0,0,-1,0,0,-1,-1
4905,1,-1,0,-1,0,-1,-1,-0.428571429
4906,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4907,0.333333333,0,0,1,0,-1,-1,-0.428571429
4908,-0.333333333,0,0,0,0,0,-1,0.428571429
4909,0.333333333,0,0,1,0,0,-1,0.428571429
4910,0.333333333,0,0,-1,0,0,-1,1
4911,-1,0,0,-1,0,0,-1,0.428571429
4912,1,0,0,0,0,0,-1,0.428571429
4913,-1,0,0,0,0,0,-1,-0.428571429
4914,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
4915,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
4916,1,0,0,-1,-1,-1,-1,-0.428571429
4917,0.333333333,-1,0,0,0,0,-1,-1
4918,-0.333333333,1,-1,-1,0,-1,-1,-0.428571429
4919,0.333333333,0,0,0,0,0,-1,-0.428571429
4920,0.333333333,0,0,-1,0,0,-1,0.428571429
4921,0.333333333,0,0,-1,0,-1,-1,0.428571429
4922,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
4923,1,-1,0,-1,-1,0,-1,-0.428571429
4924,0.333333333,0,0,-1,0,-1,-1,-0.428571429
4925,1,0,0,-1,0,-1,-1,0.428571429
4926,1,0,0,-1,-1,-1,-1,-0.428571429
4927,-0.333333333,0,-1,-1,-1,0,-1,-1
4928,1,-1,-1,-1,0,0,-1,-1
4929,-0.333333333,0,0,-1,0,0,-1,-1
4930,0.333333333,1,1,-1,-1,0,-1,-0.428571429
4931,0.333333333,0,0,-1,0,0,-1,0.428571429
4932,0.333333333,0,0,-1,0,0,-1,-1
4933,-1,0,0,-1,-1,0,-1,0.428571429
4934,-1,0,0,-1,0,0,-1,0.428571429
4935,-0.333333333,0,0,-1,0,0,-1,0.428571429
4936,-1,0,0,-1,0,-1,-1,0.428571429
4937,-1,0,0,-1,0,-1,-1,0.428571429
4938,-0.333333333,0,0,0,0,-1,-1,1
4939,0.333333333,0,1,1,-1,0,-1,1
4940,1,-1,0,-1,0,0,-1,-0.428571429
4941,1,-1,0,-1,0,0,-1,0.428571429
4942,0.333333333,1,0,0,0,0,-1,0.428571429
4943,0.333333333,0,-1,-1,0,0,-1,-1
4944,-0.333333333,-1,0,1,0,0,-1,-0.428571429
4945,0.333333333,0,0,-1,0,0,-1,-0.428571429
4946,1,0,0,-1,0,0,-1,-0.428571429
4947,-1,-1,1,-1,0,-1,1,0.428571429
4948,0.333333333,0,0,-1,-1,-1,1,0.428571429
4949,-0.333333333,0,0,0,0,0,1,-0.428571429
4950,-0.333333333,-1,0,0,0,0,-1,-0.428571429
4951,-0.333333333,0,0,0,0,-1,-1,-0.428571429
4952,0.333333333,-1,0,0,0,0,-1,-0.428571429
4953,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
4954,-0.333333333,0,0,0,0,0,-1,0.428571429
4955,0.333333333,1,0,-1,0,0,-1,0.428571429
4956,-1,-1,0,0,0,0,-1,0.428571429
